VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
5.000000e-01 -7.904329e+00 9.989727e-01 1.001027e+00 9.991328e-01 9.985622e-01 1.195571e+00 2 0 6.734055e-04 -7.782652e-04 -7.879310e-04 2.723371e-04 -9.665822e-06
2.769030e+00 -2.294232e+00 9.988777e-01 1.000281e+00 1.001323e+00 9.984119e-01 1.196466e+00 2 0 4.178892e-05 1.110473e-03 1.033315e-03 3.106911e-03 -7.715833e-05
2.750000e+00 -1.792133e+00 9.979210e-01 1.000891e+00 1.002471e+00 9.971038e-01 1.197729e+00 2 0 -1.201350e-04 1.275797e-03 1.414150e-03 1.394580e-03 1.383531e-04
2.269030e+00 -2.255560e+00 9.991833e-01 1.000284e+00 1.000952e+00 9.988446e-01 1.196170e+00 2 0 1.058602e-04 1.200791e-03 9.114333e-04 2.370388e-03 -2.893582e-04
2.250000e+00 -1.754804e+00 9.983577e-01 1.000984e+00 1.001857e+00 9.977070e-01 1.197317e+00 2 0 -6.110191e-05 1.586159e-03 1.299628e-03 1.242649e-03 -2.865314e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
2.750000e+00 -1.792133e+00 9.980635e-01 1.000895e+00 1.002285e+00 9.973152e-01 1.197578e+00 2 0 -2.511973e-04 7.093065e-04 9.655736e-04 -2.299126e-03 2.562671e-04
2.769030e+00 -1.294232e+00 9.990415e-01 1.001199e+00 1.001285e+00 9.986659e-01 1.196938e+00 2 0 -3.267723e-04 4.739458e-04 5.057992e-04 -2.643570e-03 3.185340e-05
2.250000e+00 -1.754804e+00 9.984546e-01 1.001014e+00 1.001740e+00 9.978486e-01 1.197238e+00 2 0 -1.860164e-04 9.320023e-04 9.627482e-04 -1.625990e-03 3.074588e-05
2.269030e+00 -1.255560e+00 9.991099e-01 1.001392e+00 1.000915e+00 9.987678e-01 1.196812e+00 2 0 -3.423581e-04 6.127146e-04 5.938173e-04 -2.504830e-03 -1.889733e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
2.769030e+00 -1.294232e+00 9.992362e-01 1.001164e+00 1.001039e+00 9.989566e-01 1.196713e+00 2 0 -3.006856e-04 1.044869e-03 4.905397e-04 -5.784413e-03 -5.543289e-04
2.823223e+00 -8.004595e-01 1.001200e+00 1.001536e+00 9.990217e-01 1.001549e+00 1.195354e+00 2 0 -3.367969e-04 6.069925e-05 3.581899e-04 -2.344790e-03 2.974907e-04
2.269030e+00 -1.255560e+00 9.993203e-01 1.001368e+00 1.000650e+00 9.990831e-01 1.196576e+00 2 0 -3.706761e-04 1.042133e-03 2.498749e-04 -5.352386e-03 -7.922580e-04
2.323223e+00 -7.580124e-01 1.001022e+00 1.001703e+00 9.987092e-01 1.001329e+00 1.195293e+00 2 0 -3.810582e-04 -8.259131e-05 4.465676e-04 -2.707004e-03 5.291589e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
2.823223e+00 -8.004595e-01 1.001025e+00 1.001339e+00 9.993364e-01 1.001192e+00 1.195533e+00 2 0 2.014763e-04 6.166647e-03 1.185027e-03 2.753127e-03 -4.981620e-03
2.904329e+00 -3.104516e-01 1.000077e+00 1.004257e+00 1.000056e+00 1.000375e+00 1.197630e+00 2 0 4.524320e-04 4.181725e-03 3.530679e-03 -1.514875e-04 -6.510465e-04
2.323223e+00 -7.580124e-01 1.000997e+00 1.001493e+00 9.988845e-01 1.001200e+00 1.195334e+00 2 0 1.849550e-04 5.287861e-03 8.590500e-04 -8.235990e-04 -4.428811e-03
2.404329e+00 -2.624999e-01 1.000389e+00 1.004241e+00 9.986501e-01 1.000739e+00 1.196751e+00 2 0 3.535156e-04 4.675615e-03 2.411655e-03 6.126953e-04 -2.263959e-03
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
2.904329e+00 -3.104516e-01 1.000093e+00 1.003741e+00 9.999592e-01 1.000517e+00 1.197188e+00 2 0 1.777703e-03 2.162060e-02 1.709314e-03 6.360668e-03 -1.991128e-02
3.000000e+00 1.767767e-01 9.976011e-01 1.012997e+00 1.002526e+00 9.970145e-01 1.204876e+00 2 0 3.700571e-03 9.065192e-03 8.242861e-03 1.729059e-04 -8.223309e-04
2.404329e+00 -2.624999e-01 1.000015e+00 1.003934e+00 9.991045e-01 1.000312e+00 1.196870e+00 2 0 1.301309e-03 1.869896e-02 2.539209e-03 3.635443e-03 -1.615975e-02
2.500000e+00 2.309699e-01 9.981322e-01 1.011662e+00 9.992132e-01 9.976755e-01 1.202026e+00 2 0 3.428414e-03 6.475035e-03 5.088540e-03 -5.815790e-03 -1.386495e-03
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.500000e+00 -7.904329e+00 1.000395e+00 9.995652e-01 9.999744e-01 1.000538e+00 1.194868e+00 2 0 -8.180578e-04 4.274638e-04 1.109630e-04 -1.814352e-03 -3.165008e-04
3.595671e+00 -7.421938e+00 9.992273e-01 9.996774e-01 9.988308e-01 9.989082e-01 1.194528e+00 2 0 -7.096671e-04 3.429691e-04 1.880075e-04 -3.059597e-03 -1.549615e-04
3.000000e+00 -7.823223e+00 1.000199e+00 1.000013e+00 9.997553e-01 1.000262e+00 1.195053e+00 2 0 -8.039040e-04 2.551299e-04 1.040806e-04 -2.271580e-03 -1.510493e-04
3.095671e+00 -7.336993e+00 9.989253e-01 1.000062e+00 9.984707e-01 9.984887e-01 1.194613e+00 2 0 -7.512179e-04 2.679054e-04 1.395459e-04 -3.313084e-03 -1.283595e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.595671e+00 -7.421938e+00 9.991270e-01 9.996728e-01 9.987147e-01 9.987687e-01 1.194479e+00 2 0 -7.213562e-04 3.887053e-04 5.265364e-04 -1.419947e-03 1.378311e-04
3.676777e+00 -6.937215e+00 9.985502e-01 9.998157e-01 9.981970e-01 9.979715e-01 1.194388e+00 2 0 -4.730363e-04 3.988162e-04 -5.313000e-05 -1.249455e-03 -4.519462e-04
3.095671e+00 -7.336993e+00 9.988058e-01 1.000067e+00 9.983260e-01 9.983219e-01 1.194558e+00 2 0 -7.976802e-04 1.576527e-04 5.885277e-04 -9.847459e-04 4.308749e-04
3.176777e+00 -6.849389e+00 9.984783e-01 1.000071e+00 9.981015e-01 9.978718e-01 1.194500e+00 2 0 -5.416553e-04 9.659586e-05 6.176108e-05 -5.083264e-04 -3.483478e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.676777e+00 -6.937215e+00 9.984576e-01 9.998194e-01 9.980930e-01 9.978422e-01 1.194350e+00 2 0 -4.870335e-04 3.267222e-04 2.903806e-04 9.682824e-04 -3.634159e-05
3.730970e+00 -6.447568e+00 9.990090e-01 9.999529e-01 9.988176e-01 9.986177e-01 1.194728e+00 2 0 -1.602738e-04 3.128899e-04 3.622058e-05 1.797841e-03 -2.766693e-04
3.176777e+00 -6.849389e+00 9.984064e-01 1.000074e+00 9.980200e-01 9.977715e-01 1.194470e+00 2 0 -5.545081e-04 1.390012e-05 3.530107e-04 1.418087e-03 3.391106e-04
3.230970e+00 -6.358016e+00 9.991194e-01 1.000045e+00 9.989456e-01 9.987724e-01 1.194833e+00 2 0 -2.057209e-04 -4.656010e-05 1.224968e-04 2.226884e-03 1.690569e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.730970e+00 -6.447568e+00 9.990288e-01 9.999603e-01 9.988447e-01 9.986459e-01 1.194744e+00 2 0 -1.714837e-04 1.524789e-04 -1.769308e-05 1.732114e-03 -1.701720e-04
3.750000e+00 -5.951227e+00 9.997511e-01 1.000022e+00 9.997094e-01 9.996550e-01 1.195126e+00 2 0 1.387383e-05 1.260080e-04 1.253016e-04 1.923498e-03 -7.064225e-07
3.230970e+00 -6.358016e+00 9.991554e-01 1.000043e+00 9.989929e-01 9.988232e-01 1.194851e+00 2 0 -1.829847e-04 -3.846752e-05 -5.466691e-06 1.728139e-03 3.300083e-05
3.250000e+00 -5.861107e+00 9.998352e-01 1.000022e+00 9.998129e-01 9.997721e-01 1.195168e+00 2 0 -3.031397e-06 -4.343971e-05 1.154667e-04 1.776738e-03 1.589064e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.750000e+00 -5.951227e+00 9.998016e-01 1.000026e+00 9.997694e-01 9.997257e-01 1.195152e+00 2 0 7.162987e-06 1.735335e-05 -7.897036e-05 7.445990e-04 -9.632371e-05
3.730970e+00 -5.447568e+00 1.000033e+00 1.000027e+00 1.000039e+00 1.000047e+00 1.195259e+00 2 0 2.637924e-05 -6.648055e-06 5.275781e-05 4.694891e-04 5.940586e-05
3.250000e+00 -5.861107e+00 9.998819e-01 1.000021e+00 9.998693e-01 9.998373e-01 1.195190e+00 2 0 1.286417e-05 -1.788920e-05 -9.155775e-05 5.775007e-04 -7.366854e-05
3.230970e+00 -5.358016e+00 1.000044e+00 1.000014e+00 1.000055e+00 1.000061e+00 1.195259e+00 2 0 2.443605e-05 -1.134667e-05 2.313776e-05 2.818655e-04 3.448444e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.730970e+00 -5.447568e+00 1.000045e+00 1.000027e+00 1.000052e+00 1.000063e+00 1.195265e+00 2 0 2.328003e-05 -2.605847e-05 -2.199094e-05 -3.246842e-05 4.067530e-06
3.676777e+00 -4.937215e+00 1.000001e+00 1.000011e+00 1.000002e+00 1.000001e+00 1.195236e+00 2 0 -1.522021e-06 -3.325394e-05 -2.100336e-05 -1.585692e-04 1.225058e-05
3.230970e+00 -5.358016e+00 1.000049e+00 1.000014e+00 1.000061e+00 1.000069e+00 1.195262e+00 2 0 2.447870e-05 -6.840665e-06 -2.869973e-05 -8.380338e-05 -2.185906e-05
3.176777e+00 -4.849389e+00 9.999972e-01 1.000009e+00 9.999998e-01 9.999957e-01 1.195235e+00 2 0 1.219615e-06 -7.807054e-06 -2.450205e-05 -1.657936e-04 -1.669500e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.676777e+00 -4.937215e+00 9.999941e-01 1.000010e+00 9.999936e-01 9.999912e-01 1.195233e+00 2 0 -1.412782e-06 -1.947971e-05 -5.563168e-06 -6.328820e-05 1.391655e-05
3.595671e+00 -4.421938e+00 9.999710e-01 1.000002e+00 9.999778e-01 9.999596e-01 1.195223e+00 2 0 -6.162106e-06 -1.586007e-05 -2.026230e-05 -1.954550e-05 -4.402232e-06
3.176777e+00 -4.849389e+00 9.999903e-01 1.000010e+00 9.999920e-01 9.999860e-01 1.195232e+00 2 0 -1.071479e-06 -1.045631e-05 -4.578679e-06 -4.400722e-05 5.877633e-06
3.095671e+00 -4.336993e+00 9.999748e-01 1.000004e+00 9.999863e-01 9.999649e-01 1.195229e+00 2 0 -5.803801e-06 -1.353348e-05 -1.651376e-05 4.518667e-06 -2.980282e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.595671e+00 -4.421938e+00 9.999691e-01 1.000002e+00 9.999773e-01 9.999572e-01 1.195223e+00 2 0 -3.405981e-06 -2.235464e-06 -1.015334e-05 5.574939e-05 -7.917875e-06
3.500000e+00 -3.904329e+00 9.999777e-01 9.999994e-01 1.000011e+00 9.999685e-01 1.195240e+00 2 0 -5.108044e-06 -1.258704e-05 4.192353e-06 7.766758e-05 1.677939e-05
3.095671e+00 -4.336993e+00 9.999738e-01 1.000004e+00 9.999870e-01 9.999636e-01 1.195229e+00 2 0 -3.516995e-06 -3.670260e-06 -1.050347e-05 5.480371e-05 -6.833209e-06
3.000000e+00 -3.823223e+00 9.999818e-01 1.000001e+00 1.000015e+00 9.999744e-01 1.195243e+00 2 0 -4.478101e-06 -1.205171e-05 6.814204e-07 5.550497e-05 1.273313e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.500000e+00 -3.904329e+00 9.999789e-01 9.999978e-01 1.000014e+00 9.999698e-01 1.195241e+00 2 0 -1.280933e-06 1.166775e-05 1.730167e-07 2.342153e-05 -1.149473e-05
3.404329e+00 -3.387260e+00 9.999923e-01 1.000008e+00 1.000013e+00 9.999895e-01 1.195243e+00 2 0 1.067954e-05 2.660340e-05 2.122686e-05 -2.899332e-05 -5.376547e-06
3.000000e+00 -3.823223e+00 9.999846e-01 9.999993e-01 1.000016e+00 9.999781e-01 1.195241e+00 2 0 -3.643962e-06 3.181799e-06 -7.118284e-06 -1.710867e-05 -1.030008e-05
2.904329e+00 -3.310452e+00 1.000002e+00 1.000005e+00 1.000001e+00 1.000003e+00 1.195232e+00 2 0 1.085698e-05 1.786726e-05 1.622722e-05 -4.840944e-05 -1.640038e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.404329e+00 -3.387260e+00 9.999995e-01 1.000008e+00 1.000006e+00 9.999996e-01 1.195237e+00 2 0 9.516101e-06 2.257412e-05 4.511533e-05 1.457116e-04 2.254121e-05
3.323223e+00 -2.873285e+00 9.998681e-01 1.000032e+00 1.000152e+00 9.998172e-01 1.195369e+00 2 0 5.694749e-06 9.907101e-05 8.751533e-05 5.481085e-04 -1.155567e-05
2.904329e+00 -3.310452e+00 1.000008e+00 1.000005e+00 9.999954e-01 1.000010e+00 1.195228e+00 2 0 2.002280e-05 6.738582e-05 4.502252e-05 1.500470e-04 -2.236330e-05
2.823223e+00 -2.800459e+00 9.998696e-01 1.000036e+00 1.000148e+00 9.998195e-01 1.195369e+00 2 0 -7.534209e-06 5.588418e-05 1.041036e-04 5.928728e-04 4.821940e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.323223e+00 -2.873285e+00 9.998114e-01 1.000046e+00 1.000213e+00 9.997403e-01 1.195426e+00 2 0 7.086756e-05 2.720087e-04 3.028036e-04 2.063031e-03 3.079489e-05
3.269030e+00 -2.364230e+00 9.989324e-01 1.000157e+00 1.001283e+00 9.984972e-01 1.196350e+00 2 0 -2.861624e-04 1.803192e-04 4.913832e-04 2.653018e-03 3.110641e-04
2.823223e+00 -2.800459e+00 9.998051e-01 1.000036e+00 1.000216e+00 9.997320e-01 1.195423e+00 2 0 1.143779e-04 5.555582e-04 3.217248e-04 2.109186e-03 -2.338334e-04
2.769030e+00 -2.294232e+00 9.989637e-01 1.000292e+00 1.001234e+00 9.985413e-01 1.196394e+00 2 0 -2.300074e-04 4.026346e-04 4.571218e-04 2.338966e-03 5.448720e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.269030e+00 -2.364230e+00 9.987925e-01 1.000162e+00 1.001440e+00 9.982924e-01 1.196486e+00 2 0 -1.284803e-04 8.007429e-04 8.002612e-04 3.785415e-03 -4.817309e-07
3.250000e+00 -1.861107e+00 9.976957e-01 1.000519e+00 1.002848e+00 9.967901e-01 1.197785e+00 2 0 -7.166666e-04 5.166471e-04 1.037093e-03 1.852461e-03 5.204457e-04
2.769030e+00 -2.294232e+00 9.988765e-01 1.000272e+00 1.001338e+00 9.984098e-01 1.196470e+00 2 0 -7.470360e-05 1.155842e-03 6.523617e-04 3.127860e-03 -5.034802e-04
2.750000e+00 -1.792133e+00 9.979275e-01 1.000882e+00 1.002495e+00 9.971135e-01 1.197736e+00 2 0 -5.564850e-04 1.187671e-03 9.236462e-04 1.354771e-03 -2.640250e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.250000e+00 -1.861107e+00 9.978234e-01 1.000479e+00 1.002678e+00 9.969796e-01 1.197623e+00 2 0 -7.869233e-04 6.398330e-04 6.160221e-04 -1.618334e-03 -2.381091e-05
3.269030e+00 -1.364230e+00 9.987893e-01 1.000750e+00 1.001827e+00 9.983164e-01 1.197052e+00 2 0 -8.203589e-04 2.076887e-04 7.894609e-04 -3.002158e-03 5.817722e-04
2.750000e+00 -1.792133e+00 9.980855e-01 1.000870e+00 1.002299e+00 9.973470e-01 1.197566e+00 2 0 -7.069362e-04 7.361666e-04 4.252589e-04 -2.424503e-03 -3.109077e-04
2.769030e+00 -1.294232e+00 9.990695e-01 1.001206e+00 1.001283e+00 9.987044e-01 1.196935e+00 2 0 -8.441117e-04 5.621494e-04 6.681869e-04 -2.510184e-03 1.060374e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.269030e+00 -1.364230e+00 9.991268e-01 1.000639e+00 1.001429e+00 9.988089e-01 1.196655e+00 2 0 -9.883443e-04 4.026455e-04 -4.233864e-04 -6.077780e-03 -8.260318e-04
3.323223e+00 -8.732848e-01 1.001218e+00 1.000941e+00 9.994131e-01 1.001573e+00 1.195229e+00 2 0 -9.681541e-04 6.908004e-04 7.523740e-04 -2.598985e-03 6.157356e-05
2.769030e+00 -1.294232e+00 9.992385e-01 1.001164e+00 1.001075e+00 9.989591e-01 1.196734e+00 2 0 -9.037783e-04 1.052706e-03 1.458867e-04 -5.757650e-03 -9.068189e-04
2.823223e+00 -8.004595e-01 1.001254e+00 1.001527e+00 9.990096e-01 1.001621e+00 1.195331e+00 2 0 -1.222612e-03 1.820773e-04 2.593688e-04 -2.373948e-03 7.729153e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.323223e+00 -8.732848e-01 1.001094e+00 1.000878e+00 9.996035e-01 1.001301e+00 1.195393e+00 2 0 -1.994502e-04 3.305631e-03 1.083825e-04 3.795666e-04 -3.197248e-03
3.404329e+00 -3.872604e-01 1.000651e+00 1.002588e+00 1.000403e+00 1.001108e+00 1.196743e+00 2 0 -2.898510e-03 4.105075e-03 1.373854e-03 5.081727e-03 -2.731220e-03
2.823223e+00 -8.004595e-01 1.001038e+00 1.001336e+00 9.993574e-01 1.001203e+00 1.195545e+00 2 0 -1.227833e-04 6.237290e-03 1.319790e-03 3.764742e-03 -4.917500e-03
2.904329e+00 -3.104516e-01 1.000087e+00 1.004245e+00 1.000220e+00 1.000401e+00 1.197711e+00 2 0 -2.540319e-03 4.617045e-03 6.489838e-04 -6.658454e-04 -3.968062e-03
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.404329e+00 -3.872604e-01 9.996505e-01 1.002581e+00 1.001390e+00 9.997573e-01 1.197538e+00 2 0 6.501303e-04 1.762279e-02 4.499861e-03 2.226068e-03 -1.312293e-02
3.500000e+00 9.567087e-02 9.988182e-01 1.009759e+00 1.003569e+00 9.988492e-01 1.203181e+00 2 0 -5.189780e-03 1.012944e-02 2.596589e-03 1.293222e-02 -7.532846e-03
2.904329e+00 -3.104516e-01 1.000302e+00 1.003723e+00 9.998254e-01 1.000827e+00 1.197037e+00 2 0 9.574181e-04 2.182738e-02 3.249701e-03 6.722308e-03 -1.857768e-02
3.000000e+00 1.767767e-01 9.976518e-01 1.013028e+00 1.002904e+00 9.970920e-01 1.205103e+00 2 0 -4.551484e-03 1.084342e-02 3.067820e-03 1.167979e-03 -7.775603e-03
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.000000e+00 -8.000000e+00 1.000477e+00 9.991272e-01 1.000230e+00 1.000662e+00 1.194734e+00 2 0 -7.925463e-04 7.644527e-04 2.028227e-04 -1.360759e-03 -5.616300e-04
4.095671e+00 -7.518767e+00 9.995341e-01 9.993512e-01 9.992738e-01 9.993363e-01 1.194525e+00 2 0 -5.565168e-04 4.717002e-04 3.773491e-04 -2.656245e-03 -9.435108e-05
3.500000e+00 -7.904329e+00 1.000394e+00 9.995762e-01 9.999682e-01 1.000536e+00 1.194872e+00 2 0 -7.685888e-04 3.970853e-04 1.857372e-04 -1.824966e-03 -2.113480e-04
3.595671e+00 -7.421938e+00 9.992269e-01 9.996733e-01 9.988233e-01 9.989073e-01 1.194521e+00 2 0 -6.001383e-04 2.808603e-04 2.864196e-04 -3.085329e-03 5.559309e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.095671e+00 -7.518767e+00 9.994606e-01 9.993403e-01 9.991902e-01 9.992340e-01 1.194486e+00 2 0 -5.543881e-04 5.180336e-04 6.296234e-04 -1.703987e-03 1.115898e-04
4.176777e+00 -7.034599e+00 9.987611e-01 9.995686e-01 9.984713e-01 9.982654e-01 1.194354e+00 2 0 -3.578201e-04 5.559957e-04 2.210231e-04 -1.811971e-03 -3.349727e-04
3.595671e+00 -7.421938e+00 9.991268e-01 9.996675e-01 9.987073e-01 9.987683e-01 1.194472e+00 2 0 -6.043651e-04 3.402138e-04 6.654428e-04 -1.454245e-03 3.252290e-04
3.676777e+00 -6.937215e+00 9.985515e-01 9.997971e-01 9.981828e-01 9.979733e-01 1.194368e+00 2 0 -4.378444e-04 3.616309e-04 2.776147e-04 -1.324215e-03 -8.401625e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.176777e+00 -7.034599e+00 9.986632e-01 9.995690e-01 9.983594e-01 9.981289e-01 1.194310e+00 2 0 -3.617490e-04 5.633142e-04 6.449274e-04 4.301904e-04 8.161319e-05
4.230970e+00 -6.545102e+00 9.990277e-01 9.998383e-01 9.988360e-01 9.986435e-01 1.194666e+00 2 0 -1.003340e-04 6.176637e-04 2.861969e-04 1.200872e-03 -3.314668e-04
3.676777e+00 -6.937215e+00 9.984589e-01 9.997993e-01 9.980775e-01 9.978441e-01 1.194328e+00 2 0 -4.514512e-04 3.287096e-04 6.987762e-04 9.241567e-04 3.700667e-04
3.730970e+00 -6.447568e+00 9.990078e-01 9.999395e-01 9.988046e-01 9.986160e-01 1.194713e+00 2 0 -1.683193e-04 3.333781e-04 3.737218e-04 1.765992e-03 4.034366e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.230970e+00 -6.545102e+00 9.990324e-01 9.998523e-01 9.988436e-01 9.986505e-01 1.194678e+00 2 0 -1.414117e-04 3.531171e-04 3.085810e-04 1.519670e-03 -4.453606e-05
4.250000e+00 -6.048773e+00 9.997028e-01 1.000007e+00 9.996435e-01 9.995875e-01 1.195089e+00 2 0 2.865817e-05 3.241830e-04 2.200679e-04 1.809787e-03 -1.041151e-04
3.730970e+00 -6.447568e+00 9.990269e-01 9.999476e-01 9.988312e-01 9.986432e-01 1.194728e+00 2 0 -1.843856e-04 1.754224e-04 3.288078e-04 1.733564e-03 1.533855e-04
3.750000e+00 -5.951227e+00 9.997491e-01 1.000020e+00 9.997050e-01 9.996522e-01 1.195122e+00 2 0 1.786165e-06 1.504370e-04 2.473863e-04 1.940903e-03 9.694938e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.250000e+00 -6.048773e+00 9.997496e-01 1.000018e+00 9.996988e-01 9.996531e-01 1.195117e+00 2 0 -8.123331e-06 7.611532e-05 1.204254e-05 8.003835e-04 -6.407278e-05
4.230970e+00 -5.545102e+00 1.000012e+00 1.000036e+00 1.000008e+00 1.000017e+00 1.195252e+00 2 0 2.150133e-05 1.989078e-05 4.609149e-05 5.739090e-04 2.620071e-05
3.750000e+00 -5.951227e+00 9.997995e-01 1.000025e+00 9.997657e-01 9.997227e-01 1.195150e+00 2 0 -9.928069e-06 2.481903e-05 8.323104e-06 7.594171e-04 -1.649592e-05
3.730970e+00 -5.447568e+00 1.000034e+00 1.000028e+00 1.000040e+00 1.000048e+00 1.195261e+00 2 0 1.862320e-05 -4.808622e-06 3.396007e-05 4.785323e-04 3.876870e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.230970e+00 -5.545102e+00 1.000026e+00 1.000037e+00 1.000025e+00 1.000037e+00 1.195259e+00 2 0 1.201746e-05 -4.014591e-05 -5.372807e-05 2.007371e-05 -1.358217e-05
4.176777e+00 -5.034599e+00 9.999992e-01 1.000012e+00 9.999966e-01 9.999984e-01 1.195234e+00 2 0 -7.969427e-06 -5.739150e-05 -3.539407e-05 -1.227665e-04 2.199744e-05
3.730970e+00 -5.447568e+00 1.000045e+00 1.000028e+00 1.000053e+00 1.000064e+00 1.195266e+00 2 0 1.502429e-05 -2.870998e-05 -5.818388e-05 -3.566549e-05 -2.947391e-05
3.676777e+00 -4.937215e+00 1.000002e+00 1.000011e+00 1.000003e+00 1.000003e+00 1.195237e+00 2 0 -5.326032e-06 -3.566172e-05 -4.224320e-05 -1.631525e-04 -6.581477e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.176777e+00 -5.034599e+00 9.999927e-01 1.000010e+00 9.999891e-01 9.999892e-01 1.195230e+00 2 0 -4.608334e-06 -2.925991e-05 -2.207677e-05 -6.609714e-05 7.183145e-06
